"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_07012",1,0,0,0,0,0,0,0,0
"P_07014",0.960933454168824,0.0390665458311756,0,0,0,0,0,0,0
"P_07018",1,0,0,0,0,0,0,0,0
"P_07023",1,0,0,0,0,0,0,0,0
"P_07024",1,0,0,0,0,0,0,0,0
"P_07025",0.943552563438633,0.0564474365613672,0,0,0,0,0,0,0
"P_07028",1,0,0,0,0,0,0,0,0
"P_07035",0.992458570688762,0.0075414293112377,0,0,0,0,0,0,0
"P_07037",0.935428534438115,0.064571465561885,0,0,0,0,0,0,0
"P_07038",1,0,0,0,0,0,0,0,0
"P_07040",0.924294407042983,0.0757055929570171,0,0,0,0,0,0,0
"P_07043",0.934101501812532,0.0658984981874676,0,0,0,0,0,0,0
"P_07049",0.929019937856033,0,0,0,0.0709800621439669,0,0,0,0
"P_07051",0.686140600725013,0.313859399274987,0,0,0,0,0,0,0
"P_07054",0.950640859658208,0,0.0445688762299327,0.00479026411185914,0,0,0,0,0
"P_07059",1,0,0,0,0,0,0,0,0
"P_07060",0.817484464008286,0.173938373899534,0,0.00857716209218022,0,0,0,0,0
"P_07061",1,0,0,0,0,0,0,0,0
"P_07063",1,0,0,0,0,0,0,0,0
"P_07067",1,0,0,0,0,0,0,0,0
"P_07072",0.997993267736924,0,0.00200673226307613,0,0,0,0,0,0
"P_07073",0.921154842050751,0.0788451579492491,0,0,0,0,0,0,0
"P_07078",1,0,0,0,0,0,0,0,0
"P_07079",1,0,0,0,0,0,0,0,0
"P_07084",1,0,0,0,0,0,0,0,0
"P_07085",1,0,0,0,0,0,0,0,0
"P_07090",1,0,0,0,0,0,0,0,0
"P_07098",0.0368656136716727,0,0,0,0.963134386328327,0,0,0,0
"P_07099",0.581919989642672,0.0636975660279648,0.098815380631797,0.0685201967892284,0.187046866908338,0,0,0,0
"P_07104",1,0,0,0,0,0,0,0,0
"P_07105",1,0,0,0,0,0,0,0,0
"P_07108",1,0,0,0,0,0,0,0,0
"P_07110",0.918015277058519,0.0819847229414811,0,0,0,0,0,0,0
"P_07114",1,0,0,0,0,0,0,0,0
"P_07115",1,0,0,0,0,0,0,0,0
"P_07116",0.811302433972035,0,0.188697566027965,0,0,0,0,0,0
"P_07124",0.988801139306059,0.011198860693941,0,0,0,0,0,0,0
"P_07126",0.926009839461419,0.073990160538581,0,0,0,0,0,0,0
"P_07130",1,0,0,0,0,0,0,0,0
"P_07136",1,0,0,0,0,0,0,0,0
"P_07141",0.993979803210772,0.00436949766960124,0,0.00165069911962714,0,0,0,0,0
"P_07142",1,0,0,0,0,0,0,0,0
"P_07144",1,0,0,0,0,0,0,0,0
"P_07146",1,0,0,0,0,0,0,0,0
"P_07148",1,0,0,0,0,0,0,0,0
"P_07152",1,0,0,0,0,0,0,0,0
"P_07153",1,0,0,0,0,0,0,0,0
"P_07157",0.910344381149663,0.0264111859140342,0,0.0632444329363024,0,0,0,0,0
"P_07158",1,0,0,0,0,0,0,0,0
"P_07159",0.924326773692387,0.0756732263076126,0,0,0,0,0,0,0
"P_07160",0.76184619368203,0,0.18125323666494,0,0.0361859140341792,0,0.0207146556188503,0,0
"P_07167",1,0,0,0,0,0,0,0,0
"P_07168",1,0,0,0,0,0,0,0,0
"P_07170",1,0,0,0,0,0,0,0,0
"P_07171",1,0,0,0,0,0,0,0,0
"P_07175",1,0,0,0,0,0,0,0,0
"P_07179",0.753625064733299,0.111276540652512,0,0.13509839461419,0,0,0,0,0
"P_07183",1,0,0,0,0,0,0,0,0
"P_07189",0.996180735370275,0,0,0.00381926462972553,0,0,0,0,0
"P_07194",0.979965044018643,0,0,0,0.0200349559813568,0,0,0,0
"P_07195",1,0,0,0,0,0,0,0,0
"P_07199",1,0,0,0,0,0,0,0,0
"P_07200",0.77783531848783,0,0.214623252200932,0.0075414293112377,0,0,0,0,0
"P_07201",0.636651993785603,0,0.363348006214397,0,0,0,0,0,0
"P_07207",1,0,0,0,0,0,0,0,0
"P_07209",1,0,0,0,0,0,0,0,0
"P_07215",1,0,0,0,0,0,0,0,0
"P_07217",0.572468928016572,0.0810784567581564,0.346452615225272,0,0,0,0,0,0
"P_07225",0.922999741066805,0.0286768513723459,0,0.0483234075608493,0,0,0,0,0
"P_07230",1,0,0,0,0,0,0,0,0
"P_07233",0.979382444329363,0.020617555670637,0,0,0,0,0,0,0
"P_07235",1,0,0,0,0,0,0,0,0
"P_07236",1,0,0,0,0,0,0,0,0
"P_07241",1,0,0,0,0,0,0,0,0
"P_07245",1,0,0,0,0,0,0,0,0
"P_07247",0.940024598653547,0.00948342827550492,0,0.0504919730709477,0,0,0,0,0
"P_07248",1,0,0,0,0,0,0,0,0
"P_07251",0.747410668047644,0,0,0.252589331952356,0,0,0,0,0
"P_07257",1,0,0,0,0,0,0,0,0
"P_07258",1,0,0,0,0,0,0,0,0
"P_07262",0.917109010875194,0.0828909891248058,0,0,0,0,0,0,0
"P_07265",1,0,0,0,0,0,0,0,0
"P_07268",1,0,0,0,0,0,0,0,0
"P_07270",0.37587389953392,0,0,0.62412610046608,0,0,0,0,0
"P_07272",0.750097099948213,0,0.249902900051787,0,0,0,0,0,0
"P_07280",0.880275763852926,0.119724236147074,0,0,0,0,0,0,0
"P_07281",1,0,0,0,0,0,0,0,0
"P_07282",1,0,0,0,0,0,0,0,0
"P_07286",0.998284567581564,0.00171543241843604,0,0,0,0,0,0,0
"P_07290",0.975498446400829,0,0,0,0.0245015535991714,0,0,0,0
"P_07301",0.885713360952874,0,0.114286639047126,0,0,0,0,0,0
"P_07302",0.883480062143967,0.116519937856033,0,0,0,0,0,0,0
"P_07303",1,0,0,0,0,0,0,0,0
"P_07304",1,0,0,0,0,0,0,0,0
"P_07306",0.322501294665976,0.105385810460901,0,0,0.572112894873123,0,0,0,0
"P_07310",0.986859140341792,0,0.0131408596582082,0,0,0,0,0,0
"P_07315",0.914616778871051,0.0853832211289487,0,0,0,0,0,0,0
"P_07323",0.525602019678923,0,0.132509062661833,0.145811755567064,0.129531330916623,0,0,0.0665458311755567,0
"P_07327",0.826547125841533,0,0,0.173452874158467,0,0,0,0,0
"P_07328",0.871116002071466,0.128883997928534,0,0,0,0,0,0,0
"P_07330",0.854479544277576,0.108654842050751,0,0,0.0368656136716727,0,0,0,0
"P_07335",1,0,0,0,0,0,0,0,0
"P_07337",0.854932677369239,0,0.145067322630761,0,0,0,0,0,0
"P_07339",0.89215432418436,0.10784567581564,0,0,0,0,0,0,0
"P_07340",0.94607716209218,0.0539228379078198,0,0,0,0,0,0,0
"P_07342",0.952291558777835,0.0253430864836872,0,0.0223653547384775,0,0,0,0,0
"P_07345",0.938406266183325,0,0,0.0615937338166753,0,0,0,0,0
"P_07346",0.930185137234593,0.00239513205592957,0,0.067419730709477,0,0,0,0,0
"P_07350",0.670863542206111,0.329136457793889,0,0,0,0,0,0,0
"P_07353",1,0,0,0,0,0,0,0,0
"P_07354",0.940801398239254,0.0591986017607457,0,0,0,0,0,0,0
"P_07358",1,0,0,0,0,0,0,0,0
"P_07360",1,0,0,0,0,0,0,0,0
"P_07361",0.912189280165717,0,0.0878107198342827,0,0,0,0,0,0
"P_07362",1,0,0,0,0,0,0,0,0
"P_07365",0.945624029000518,0,0,0.0543759709994821,0,0,0,0,0
"P_07369",0.943520196789228,0,0.0564798032107716,0,0,0,0,0,0
"P_07371",1,0,0,0,0,0,0,0,0
"P_07374",1,0,0,0,0,0,0,0,0
"P_07376",0.861923873640601,0.00233039875712066,0.135745727602279,0,0,0,0,0,0
"P_07377",0.648951320559296,0.0536962713619886,0.297352408078716,0,0,0,0,0,0
"P_07382",0.95704945624029,0.04295054375971,0,0,0,0,0,0,0
"P_07383",1,0,0,0,0,0,0,0,0
"P_07385",0.897041688244433,0.102958311755567,0,0,0,0,0,0,0
"P_07389",1,0,0,0,0,0,0,0,0
"P_07391",0.863574572760228,0.0075414293112377,0.10218151216986,0.0267024857586743,0,0,0,0,0
"P_07394",0.962389953392025,0.0297449508026929,0,0.00786509580528224,0,0,0,0,0
"P_07398",0.691578197824961,0.00935396167788711,0.194555929570171,0.0892672190574832,0.0152446918694977,0,0,0,0
"P_07403",1,0,0,0,0,0,0,0,0
"P_07404",0.869756602796478,0.10189021232522,0.0283531848783014,0,0,0,0,0,0
"P_07406",0.918856809943035,0.0811431900569653,0,0,0,0,0,0,0
"P_07409",0.865354738477473,0,0.134645261522527,0,0,0,0,0,0
"P_07411",1,0,0,0,0,0,0,0,0
"P_07412",1,0,0,0,0,0,0,0,0
"P_07414",1,0,0,0,0,0,0,0,0
"P_07418",1,0,0,0,0,0,0,0,0
"P_07422",1,0,0,0,0,0,0,0,0
"P_07424",0.97362118073537,0.0263788192646297,0,0,0,0,0,0,0
"P_07425",0.935525634386328,0,0.0644743656136717,0,0,0,0,0,0
"P_07428",1,0,0,0,0,0,0,0,0
"P_07430",0.862959606421543,0,0,0,0.137040393578457,0,0,0,0
"P_07432",0.696789228379078,0.0305541170378042,0.0285473847747281,0,0.244109269808389,0,0,0,0
"P_07433",1,0,0,0,0,0,0,0,0
"P_07438",1,0,0,0,0,0,0,0,0
"P_07439",0.949702226825479,0,0.050297773174521,0,0,0,0,0,0
"P_07444",0.984205075090627,0,0,0,0,0,0.0157949249093734,0,0
"P_07445",0.818908596582082,0,0.129757897462455,0.034891248058001,0.0164422578974625,0,0,0,0
"P_07447",0.96264888658726,0.0373511134127395,0,0,0,0,0,0,0
"P_07450",1,0,0,0,0,0,0,0,0
"P_07454",1,0,0,0,0,0,0,0,0
"P_07457",1,0,0,0,0,0,0,0,0
"P_07460",1,0,0,0,0,0,0,0,0
"P_07463",1,0,0,0,0,0,0,0,0
"P_07466",1,0,0,0,0,0,0,0,0
"P_07467",1,0,0,0,0,0,0,0,0
"P_07469",1,0,0,0,0,0,0,0,0
"P_07471",1,0,0,0,0,0,0,0,0
"P_07474",1,0,0,0,0,0,0,0,0
"P_07477",0.935299067840497,0.0620792335577421,0.00262169860176075,0,0,0,0,0,0
"P_07481",0.991066804764371,0,0,0,0.00893319523562921,0,0,0,0
"P_07483",0.993785603314345,0.0062143966856551,0,0,0,0,0,0,0
"P_07484",1,0,0,0,0,0,0,0,0
"P_07489",1,0,0,0,0,0,0,0,0
"P_07491",1,0,0,0,0,0,0,0,0
"P_07492",1,0,0,0,0,0,0,0,0
"P_07495",1,0,0,0,0,0,0,0,0
"P_07498",1,0,0,0,0,0,0,0,0
"P_07499",1,0,0,0,0,0,0,0,0
"P_07501",0.936561367167271,0.0634386328327292,0,0,0,0,0,0,0
"P_07502",1,0,0,0,0,0,0,0,0
"P_07504",0.869012169860176,0,0.130987830139824,0,0,0,0,0,0
"P_07512",0.95407172449508,0.0459282755049197,0,0,0,0,0,0,0
"P_07513",1,0,0,0,0,0,0,0,0
"P_07518",0.935525634386328,0,0,0.0644743656136717,0,0,0,0,0
"P_07520",1,0,0,0,0,0,0,0,0
"P_07524",1,0,0,0,0,0,0,0,0
"P_07525",0.937435266701191,0.0625647332988089,0,0,0,0,0,0,0
"P_07528",0.937564733298809,0,0,0,0.0624352667011911,0,0,0,0
"P_07530",1,0,0,0,0,0,0,0,0
"P_07531",1,0,0,0,0,0,0,0,0
"P_07533",1,0,0,0,0,0,0,0,0
"P_07534",1,0,0,0,0,0,0,0,0
"P_07538",0.909114448472294,0,0,0.0908855515277058,0,0,0,0,0
"P_07540",1,0,0,0,0,0,0,0,0
"P_07544",1,0,0,0,0,0,0,0,0
"P_07545",1,0,0,0,0,0,0,0,0
"P_07546",0.996180735370275,0,0,0.00381926462972553,0,0,0,0,0
"P_07547",0.676268772656655,0,0.280554117037804,0,0,0,0,0.0431771103055412,0
"P_07551",0.924812273433454,0,0,0.0394873122734335,0.0357004142931124,0,0,0,0
"P_07555",1,0,0,0,0,0,0,0,0
"P_07556",0.924423873640601,0.0755761263593993,0,0,0,0,0,0,0
"P_07557",0.870339202485759,0.129660797514241,0,0,0,0,0,0,0
"P_07562",1,0,0,0,0,0,0,0,0
"P_07563",1,0,0,0,0,0,0,0,0
"P_07570",1,0,0,0,0,0,0,0,0
"P_07571",0.905359917141378,0.0946400828586225,0,0,0,0,0,0,0
"P_07573",1,0,0,0,0,0,0,0,0
"P_07576",1,0,0,0,0,0,0,0,0
"P_07581",0.935137234593475,0,0.0648627654065251,0,0,0,0,0,0
"P_07585",1,0,0,0,0,0,0,0,0
"P_07587",1,0,0,0,0,0,0,0,0
"P_07589",0.446400828586225,0.0197112894873123,0.533887881926463,0,0,0,0,0,0
"P_07592",0.857910409114448,0.123349300880373,0,0.0187402900051787,0,0,0,0,0
"P_07594",0.956110823407561,0.0438891765924391,0,0,0,0,0,0,0
"P_07595",1,0,0,0,0,0,0,0,0
"P_07602",1,0,0,0,0,0,0,0,0
"P_07603",1,0,0,0,0,0,0,0,0
"P_07608",0.991196271361989,0.00880372863801139,0,0,0,0,0,0,0
"P_07609",0.989739772138788,0.0102602278612118,0,0,0,0,0,0,0
"P_07615",1,0,0,0,0,0,0,0,0
"P_07616",0.446853961677887,0,0.553146038322113,0,0,0,0,0,0
"P_07622",0.937338166752978,0.0626618332470223,0,0,0,0,0,0,0
"P_07628",1,0,0,0,0,0,0,0,0
"P_07632",1,0,0,0,0,0,0,0,0
"P_07636",0.930346970481616,0.0184489901605386,0,0.0512040393578457,0,0,0,0,0
"P_07637",0.998025634386328,0.00197436561367167,0,0,0,0,0,0,0
"P_07642",0.430217503883998,0.401767219057483,0,0.168015277058519,0,0,0,0,0
"P_07652",1,0,0,0,0,0,0,0,0
"P_07656",0.472423614707405,0,0.527576385292594,0,0,0,0,0,0
"P_07661",0.894355256343863,0.105644743656137,0,0,0,0,0,0,0
"P_07663",0.770196789228379,0.00521103055411704,0.077841791817711,0.0373511134127395,0.0348265147591921,0,0,0.0745727602278612,0
"P_07665",0.78909891248058,0,0,0.21090108751942,0,0,0,0,0
"P_07667",0.538289746245469,0.29265924391507,0.169051009839461,0,0,0,0,0,0
"P_07671",1,0,0,0,0,0,0,0,0
"P_07677",0.77870921802175,0.139856292076644,0,0,0,0.0814344899016054,0,0,0
"P_07678",0.929926204039358,0,0,0,0,0.0700737959606422,0,0,0
"P_07681",0.995954168824443,0,0.00404583117555671,0,0,0,0,0,0
"P_07683",0.882832729155878,0.0142089590885552,0,0.0807224236147074,0.0222358881408597,0,0,0,0
"P_07687",1,0,0,0,0,0,0,0,0
"P_07690",0.739416105644744,0.0557030036250647,0,0,0,0.204880890730192,0,0,0
"P_07695",1,0,0,0,0,0,0,0,0
"P_07697",1,0,0,0,0,0,0,0,0
"P_07698",0.986956240290005,0.0130437597099948,0,0,0,0,0,0,0
"P_07703",0.89011522527188,0.10988477472812,0,0,0,0,0,0,0
"P_07704",1,0,0,0,0,0,0,0,0
"P_07705",1,0,0,0,0,0,0,0,0
"P_07709",0.993494303469705,0.00035603314344899,0,0,0,0.00614966338684619,0,0,0
"P_07711",1,0,0,0,0,0,0,0,0
"P_07717",1,0,0,0,0,0,0,0,0
"P_07723",1,0,0,0,0,0,0,0,0
"P_07724",1,0,0,0,0,0,0,0,0
"P_07725",1,0,0,0,0,0,0,0,0
"P_07732",0.708700155359917,0,0.23103314344899,0.0602667011910927,0,0,0,0,0
"P_07733",0.884904194717763,0,0,0,0.115095805282237,0,0,0,0
"P_07735",0.885130761263594,0,0.0905942516830658,0,0.0242749870533402,0,0,0,0
"P_07740",1,0,0,0,0,0,0,0,0
"P_07741",1,0,0,0,0,0,0,0,0
"P_07745",1,0,0,0,0,0,0,0,0
"P_07750",0.99404453650958,0,0,0,0.00595546349041947,0,0,0,0
"P_07752",1,0,0,0,0,0,0,0,0
"P_07754",0.889694458829622,0,0.0747669601242879,0.0355385810460901,0,0,0,0,0
"P_07757",0.890374158467115,0,0.0689409632314863,0.0190639564992232,0.021620921802175,0,0,0,0
"P_07759",0.916817711030554,0.0287739513205593,0,0,0.0544083376488866,0,0,0,0
"P_07760",1,0,0,0,0,0,0,0,0
"P_07763",1,0,0,0,0,0,0,0,0
"P_07766",1,0,0,0,0,0,0,0,0
"P_07769",1,0,0,0,0,0,0,0,0
"P_07771",0.913872345934749,0,0.0861276540652512,0,0,0,0,0,0
"P_07772",0.797805541170378,0,0,0,0.00262169860176075,0,0.199572760227861,0,0
"P_07775",0.98961030554117,0.0103896944588296,0,0,0,0,0,0,0
"P_07779",1,0,0,0,0,0,0,0,0
"P_07782",1,0,0,0,0,0,0,0,0
"P_07786",0.700608493008804,0.000194199896426722,0.0714979285344381,0.227699378560331,0,0,0,0,0
"P_07787",0.953748058001036,0,0,0,0.0462519419989643,0,0,0,0
"P_07794",0.937079233557742,0,0.000129466597617815,0,0,0,0.0115872604867944,0.0512040393578457,0
"P_07797",1,0,0,0,0,0,0,0,0
"P_07799",0.999773433454169,0.000226566545831176,0,0,0,0,0,0,0
"P_07805",0.898368720870016,0.101631279129984,0,0,0,0,0,0,0
"P_07806",1,0,0,0,0,0,0,0,0
"P_07808",1,0,0,0,0,0,0,0,0
"P_07810",1,0,0,0,0,0,0,0,0
"P_07814",1,0,0,0,0,0,0,0,0
"P_07816",0.992717503883998,0,0,0,0.00728249611600207,0,0,0,0
"P_07817",1,0,0,0,0,0,0,0,0
"P_07818",0.600789746245469,0,0.0395196789228379,0.359690574831693,0,0,0,0,0
"P_07820",0.985143707923356,0,0,0.0148562920766442,0,0,0,0,0
"P_07821",1,0,0,0,0,0,0,0,0
"P_07822",0.892963490419472,0,0,0.107036509580528,0,0,0,0,0
"P_07826",1,0,0,0,0,0,0,0,0
"P_07829",1,0,0,0,0,0,0,0,0
"P_07831",1,0,0,0,0,0,0,0,0
"P_07834",0.975983946141895,0,0,0,0,0.0240160538581046,0,0,0
"P_07836",0.689571465561885,0,0.23132444329363,0.0491325737959606,0.0299715173485241,0,0,0,0
"P_07841",1,0,0,0,0,0,0,0,0
"P_07851",0.921931641636458,0,0,0,0.0780683583635422,0,0,0,0
"P_07852",1,0,0,0,0,0,0,0,0
"P_07853",1,0,0,0,0,0,0,0,0
"P_07858",0.607457276022786,0,0.0922773174520974,0.211645520455722,0.0886198860693941,0,0,0,0
"P_07860",0.680282237182807,0.0982975142413257,0.218442516830658,0,0.00297773174520974,0,0,0,0
"P_07865",1,0,0,0,0,0,0,0,0
"P_07872",0.595578715691352,0,0.357165976178146,0.0193552563438633,0.027900051786639,0,0,0,0
"P_07873",1,0,0,0,0,0,0,0,0
"P_07876",1,0,0,0,0,0,0,0,0
"P_07879",1,0,0,0,0,0,0,0,0
"P_07884",0.348977213878819,0.0281589849818747,0.37441740031072,0.150051786639047,0.0504919730709477,0,0,0.0479026411185914,0
"P_07887",0.942969963749353,0,0.0570300362506473,0,0,0,0,0,0
"P_07888",1,0,0,0,0,0,0,0,0
"P_07890",1,0,0,0,0,0,0,0,0
"P_07891",0.453068358363542,0.533111082340756,0,0,0.0138205592957017,0,0,0,0
"P_07894",0.309392801657172,0.690607198342828,0,0,0,0,0,0,0
"P_07897",0.804149404453651,0.191675297773175,0,0,0.00417529777317452,0,0,0,0
"P_07901",0.828553858104609,0.171446141895391,0,0,0,0,0,0,0
"P_07904",0.999935266701191,6.47332988089073e-05,0,0,0,0,0,0,0
"P_07905",1,0,0,0,0,0,0,0,0
"P_07914",0.881796996374935,0,0,0.118203003625065,0,0,0,0,0
"P_07916",1,0,0,0,0,0,0,0,0
"P_07921",1,0,0,0,0,0,0,0,0
"P_07922",1,0,0,0,0,0,0,0,0
"P_07924",1,0,0,0,0,0,0,0,0
"P_07926",0.792206110823408,0.207793889176592,0,0,0,0,0,0,0
"P_07927",1,0,0,0,0,0,0,0,0
"P_07928",0.822663127912998,0.128171931641636,0,0,0.0491649404453651,0,0,0,0
"P_07930",0.999935266701191,0,0,0,6.47332988089073e-05,0,0,0,0
"P_07931",0.961613153806318,0,0,0.038386846193682,0,0,0,0,0
"P_07936",0.503689798032108,0,0.227375712066287,0.268934489901605,0,0,0,0,0
"P_07939",0.913904712584153,0.0420766442257897,0,0.0120080269290523,0.0320106162610047,0,0,0,0
"P_07940",0.676430605903677,0,0.323569394096323,0,0,0,0,0,0
"P_07941",0.990581305023304,0,0.00941869497669601,0,0,0,0,0,0
"P_07946",0.999935266701191,0,0,6.47332988089073e-05,0,0,0,0,0
"P_07948",0.898660020714656,0.101339979285344,0,0,0,0,0,0,0
"P_07949",0.870889435525634,0.129110564474366,0,0,0,0,0,0,0
"P_07952",0.775310719834283,0,0.224689280165717,0,0,0,0,0,0
"P_07954",0.92979673744174,0.07020326255826,0,0,0,0,0,0,0
"P_07955",0.989545572242362,0.0104544277576385,0,0,0,0,0,0,0
"P_07963",0.927077938891766,0,0.0729220611082341,0,0,0,0,0,0
"P_07971",0.96831305023304,0.0316869497669601,0,0,0,0,0,0,0
"P_07972",0.921316675297773,0.00479026411185914,0,0,0,0.0738930605903677,0,0,0
"P_07976",0.213684619368203,0,0.216306317969964,0.466953650958053,0.10305541170378,0,0,0,0
"P_07978",0.685040134645261,0.311108234075609,0.00385163127912998,0,0,0,0,0,0
"P_07979",0.985014241325738,0.014985758674262,0,0,0,0,0,0,0
"P_07983",1,0,0,0,0,0,0,0,0
"P_07987",0.939215432418436,0,0,0.060784567581564,0,0,0,0,0
"P_07989",0.969154583117556,0,0,0.0308454168824443,0,0,0,0,0
"P_07993",1,0,0,0,0,0,0,0,0
"P_07994",1,0,0,0,0,0,0,0,0
"P_07995",1,0,0,0,0,0,0,0,0
"P_07996",1,0,0,0,0,0,0,0,0
"P_07997",0.98669730709477,0.0133026929052305,0,0,0,0,0,0,0
"P_07999",0.816481097876748,0.180703003625065,0,0,0.00281589849818747,0,0,0,0
"P_08002",0.92121957534956,0.0497475401346453,0,0,0,0.0290328845157949,0,0,0
"P_08003",0.817257897462455,0.12856033143449,0,0,0,0.0541817711030554,0,0,0
"P_08005",0.879175297773174,0.120824702226825,0,0,0,0,0,0,0
"P_08006",1,0,0,0,0,0,0,0,0
"P_08007",0.918630243397204,0.0813697566027965,0,0,0,0,0,0,0
"P_08011",0.70407172449508,0,0,0.086613153806318,0.209315121698602,0,0,0,0
"P_08012",0.998349300880373,0.00165069911962714,0,0,0,0,0,0,0
"P_08014",1,0,0,0,0,0,0,0,0
"P_08018",0.837001553599171,0.162998446400829,0,0,0,0,0,0,0
"P_08022",0.9840108751942,0.0159891248058001,0,0,0,0,0,0,0
"P_08025",0.928048938373899,0.0719510616261005,0,0,0,0,0,0,0
"P_08028",0.984658208182289,0,0.015341791817711,0,0,0,0,0,0
"P_08031",1,0,0,0,0,0,0,0,0
"P_08032",1,0,0,0,0,0,0,0,0
"P_08033",1,0,0,0,0,0,0,0,0
"P_08039",1,0,0,0,0,0,0,0,0
"P_08042",1,0,0,0,0,0,0,0,0
"P_08043",0.810590367685137,0.100789746245469,0,0,0,0.0886198860693941,0,0,0
"P_08046",0.752006732263076,0.145293889176592,0,0.102699378560331,0,0,0,0,0
"P_08047",1,0,0,0,0,0,0,0,0
"P_08048",1,0,0,0,0,0,0,0,0
"P_08049",0.956337389953392,0.043662610046608,0,0,0,0,0,0,0
"P_08051",1,0,0,0,0,0,0,0,0
"P_08055",0.972585447954428,0.0274145520455722,0,0,0,0,0,0,0
"P_08056",1,0,0,0,0,0,0,0,0
"P_08060",0.90966468151217,0.0903353184878301,0,0,0,0,0,0,0
"P_08061",0.67681900569653,0.296446141895391,0,0.0190315898498187,0,0.00770326255825997,0,0,0
"P_08062",1,0,0,0,0,0,0,0,0
"P_08065",0.958376488865873,0.0416235111341274,0,0,0,0,0,0,0
"P_08069",1,0,0,0,0,0,0,0,0
"P_08071",0.866066804764371,0.00919212843086484,0,0.124741066804764,0,0,0,0,0
"P_08074",1,0,0,0,0,0,0,0,0
"P_08075",0.893481356809943,0.106518643190057,0,0,0,0,0,0,0
"P_08079",1,0,0,0,0,0,0,0,0
"P_08085",1,0,0,0,0,0,0,0,0
"P_08086",0.881473329880891,0.0946724495080269,0,0.0238542206110823,0,0,0,0,0
"P_08093",0.942193164163646,0.0578068358363542,0,0,0,0,0,0,0
"P_08094",1,0,0,0,0,0,0,0,0
"P_08095",1,0,0,0,0,0,0,0,0
"P_08097",0.904583117555671,0.0954168824443294,0,0,0,0,0,0,0
"P_08100",1,0,0,0,0,0,0,0,0
"P_08102",0.919989642672191,0.0800103573278094,0,0,0,0,0,0,0
"P_08106",1,0,0,0,0,0,0,0,0
"P_08107",1,0,0,0,0,0,0,0,0
"P_08108",0.639564992232004,0.23990160538581,0.0503948731227343,0.0701385292594511,0,0,0,0,0
"P_08109",0.985693940963231,0,0,0,0.0143060590367685,0,0,0,0
"P_08110",1,0,0,0,0,0,0,0,0
"P_08112",0.51896685655101,0.179019937856033,0,0.302013205592957,0,0,0,0,0
"P_08114",0.759968928016572,0.0660926980838944,0.144873122734335,0,0,0,0,0.0290652511651994,0
"P_08116",0.536185914034179,0.0474495080269291,0.0885551527705852,0.290037545313309,0.0377718798549974,0,0,0,0
"P_08117",0.768448990160539,0,0.231551009839461,0,0,0,0,0,0
"P_08138",1,0,0,0,0,0,0,0,0
"P_08158",0.255081563956499,0,0.32551139306059,0.271394355256344,0.148012687726567,0,0,0,0
"P_08166",0.903094251683066,0,0,0.0969057483169342,0,0,0,0,0
"P_08176",0.791720611082341,0.191804764370792,0,0.0164746245468669,0,0,0,0,0
"P_08177",0.770229155877784,0,0,0,0.229770844122216,0,0,0,0
"P_08181",0.426851372345935,0.222585447954428,0,0,0.350563179699638,0,0,0,0
"P_08185",0.39985758674262,0,0.0207793889176592,0.0352796478508545,0.544083376488866,0,0,0,0
"P_08186",0.696141895390989,0.0935072501294666,0,0,0.210350854479544,0,0,0,0
"P_08188",0.322242361470741,0,0.280424650440186,0.0381602796478509,0.268772656654583,0,0.090400051786639,0,0
"P_08189",0.535603314344899,0.148012687726567,0,0,0.316383997928534,0,0,0,0
"P_08190",0.347099948213361,0.213943552563439,0,0,0.4389564992232,0,0,0,0
"P_08191",1,0,0,0,0,0,0,0,0
"P_08194",0.637266960124288,0.181026670119109,0,0,0.138917659243915,0.0427887105126877,0,0,0
"P_08198",0.737441740031072,0.189280165717245,0,0,0,0.0732780942516831,0,0,0
"P_08201",0.815607198342828,0,0,0,0.184392801657172,0,0,0,0
"P_08202",0.511295960642154,0.120209735888141,0,0,0.368494303469705,0,0,0,0
"P_08203",0.863412739513206,0.0905942516830658,0,0,0.0459930088037286,0,0,0,0
"P_08204",0.886231227343345,0,0,0,0.113768772656655,0,0,0,0
"P_08207",0.915328845157949,0.0292918177110306,0,0,0.0148562920766442,0.040523045054376,0,0,0
"P_08210",1,0,0,0,0,0,0,0,0
"P_08208",0.944070429829104,0.0559295701708959,0,0,0,0,0,0,0
"P_08752",1,0,0,0,0,0,0,0,0
"P_08211",0.411800880372864,0.582664422578975,0,0,0.00553469704816157,0,0,0,0
"P_08214",0.996277835318488,0,0,0,0,0.00372216468151217,0,0,0
"P_08216",0.828974624546867,0.168662610046608,0,0,0.00236276540652512,0,0,0,0
"P_08221",0.60690704298291,0.365710771620922,0,0,0.0273821853961678,0,0,0,0
"P_08225",0.371051268772657,0,0.628948731227343,0,0,0,0,0,0
"P_08232",0.454848524080787,0.113995339202486,0.416073278094252,0,0,0,0,0.0150828586224754,0
"P_08234",0.578812791299845,0.207793889176592,0,0,0.213393319523563,0,0,0,0
"P_08235",0.162739513205593,0.0260551527705852,0.568293630243397,0,0.242911703780425,0,0,0,0
"P_08237",0.642089590885552,0.241293371310202,0,0.0606874676333506,0.0559295701708959,0,0,0,0
"P_08239",0.462713619886069,0,0,0,0.537286380113931,0,0,0,0
"P_08240",0.935428534438115,0.064571465561885,0,0,0,0,0,0,0
"P_08242",0.646038322112895,0.353961677887105,0,0,0,0,0,0,0
