"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_04894",1,0,0,0,0,0,0,0,0
"P_04896",1,0,0,0,0,0,0,0,0
"P_04900",1,0,0,0,0,0,0,0,0
"P_04901",1,0,0,0,0,0,0,0,0
"P_04908",1,0,0,0,0,0,0,0,0
"P_04910",1,0,0,0,0,0,0,0,0
"P_04916",1,0,0,0,0,0,0,0,0
"P_04917",1,0,0,0,0,0,0,0,0
"P_04918",1,0,0,0,0,0,0,0,0
"P_04925",1,0,0,0,0,0,0,0,0
"P_04927",1,0,0,0,0,0,0,0,0
"P_04928",1,0,0,0,0,0,0,0,0
"P_04930",1,0,0,0,0,0,0,0,0
"P_04933",1,0,0,0,0,0,0,0,0
"P_04938",1,0,0,0,0,0,0,0,0
"P_04943",1,0,0,0,0,0,0,0,0
"P_04947",1,0,0,0,0,0,0,0,0
"P_04948",1,0,0,0,0,0,0,0,0
"P_04949",1,0,0,0,0,0,0,0,0
"P_04952",1,0,0,0,0,0,0,0,0
"P_04956",1,0,0,0,0,0,0,0,0
"P_04961",1,0,0,0,0,0,0,0,0
"P_04965",1,0,0,0,0,0,0,0,0
"P_04969",1,0,0,0,0,0,0,0,0
"P_04973",1,0,0,0,0,0,0,0,0
"P_04974",1,0,0,0,0,0,0,0,0
"P_04975",1,0,0,0,0,0,0,0,0
"P_04976",1,0,0,0,0,0,0,0,0
"P_04981",1,0,0,0,0,0,0,0,0
"P_04983",1,0,0,0,0,0,0,0,0
"P_04986",1,0,0,0,0,0,0,0,0
"P_04989",1,0,0,0,0,0,0,0,0
"P_04997",1,0,0,0,0,0,0,0,0
"P_04999",1,0,0,0,0,0,0,0,0
"P_05004",1,0,0,0,0,0,0,0,0
"P_05012",1,0,0,0,0,0,0,0,0
"P_05015",1,0,0,0,0,0,0,0,0
"P_05017",1,0,0,0,0,0,0,0,0
"P_05021",1,0,0,0,0,0,0,0,0
"P_05024",1,0,0,0,0,0,0,0,0
"P_05025",1,0,0,0,0,0,0,0,0
"P_05027",1,0,0,0,0,0,0,0,0
"P_05029",1,0,0,0,0,0,0,0,0
"P_05032",1,0,0,0,0,0,0,0,0
"P_05033",0.596153846153846,0.403846153846154,0,0,0,0,0,0,0
"P_05037",1,0,0,0,0,0,0,0,0
"P_05038",1,0,0,0,0,0,0,0,0
"P_05039",1,0,0,0,0,0,0,0,0
"P_05040",0.653846153846154,0.346153846153846,0,0,0,0,0,0,0
"P_05043",1,0,0,0,0,0,0,0,0
"P_05044",1,0,0,0,0,0,0,0,0
"P_05048",0.384615384615385,0,0,0,0,0.615384615384615,0,0,0
"P_05053",0.980769230769231,0,0,0,0.0192307692307692,0,0,0,0
"P_05059",0,1,0,0,0,0,0,0,0
"P_05065",1,0,0,0,0,0,0,0,0
"P_05070",1,0,0,0,0,0,0,0,0
"P_05072",1,0,0,0,0,0,0,0,0
"P_05074",1,0,0,0,0,0,0,0,0
"P_05076",1,0,0,0,0,0,0,0,0
"P_05080",1,0,0,0,0,0,0,0,0
"P_05084",1,0,0,0,0,0,0,0,0
"P_05088",1,0,0,0,0,0,0,0,0
"P_05096",0.769230769230769,0,0,0,0.230769230769231,0,0,0,0
"P_05102",1,0,0,0,0,0,0,0,0
"P_05103",1,0,0,0,0,0,0,0,0
"P_05104",0.307692307692308,0,0.692307692307692,0,0,0,0,0,0
"P_05105",1,0,0,0,0,0,0,0,0
"P_05106",1,0,0,0,0,0,0,0,0
"P_05110",1,0,0,0,0,0,0,0,0
"P_05113",1,0,0,0,0,0,0,0,0
"P_05115",1,0,0,0,0,0,0,0,0
"P_05122",1,0,0,0,0,0,0,0,0
"P_05124",1,0,0,0,0,0,0,0,0
"P_05131",1,0,0,0,0,0,0,0,0
"P_05133",1,0,0,0,0,0,0,0,0
"P_05134",1,0,0,0,0,0,0,0,0
"P_05136",1,0,0,0,0,0,0,0,0
"P_05138",1,0,0,0,0,0,0,0,0
"P_05140",1,0,0,0,0,0,0,0,0
"P_05142",1,0,0,0,0,0,0,0,0
"P_05146",0,1,0,0,0,0,0,0,0
"P_05147",1,0,0,0,0,0,0,0,0
"P_05151",1,0,0,0,0,0,0,0,0
"P_05157",1,0,0,0,0,0,0,0,0
"P_05160",1,0,0,0,0,0,0,0,0
"P_05161",1,0,0,0,0,0,0,0,0
"P_05162",1,0,0,0,0,0,0,0,0
"P_05164",1,0,0,0,0,0,0,0,0
"P_05168",1,0,0,0,0,0,0,0,0
"P_05169",1,0,0,0,0,0,0,0,0
"P_05171",1,0,0,0,0,0,0,0,0
"P_05174",1,0,0,0,0,0,0,0,0
"P_05176",1,0,0,0,0,0,0,0,0
"P_05177",1,0,0,0,0,0,0,0,0
"P_05178",1,0,0,0,0,0,0,0,0
"P_05181",1,0,0,0,0,0,0,0,0
"P_05182",1,0,0,0,0,0,0,0,0
"P_05184",1,0,0,0,0,0,0,0,0
"P_05185",1,0,0,0,0,0,0,0,0
"P_05186",1,0,0,0,0,0,0,0,0
"P_05187",1,0,0,0,0,0,0,0,0
"P_05190",0.807692307692308,0,0,0,0.192307692307692,0,0,0,0
"P_05192",1,0,0,0,0,0,0,0,0
"P_05193",1,0,0,0,0,0,0,0,0
"P_05199",1,0,0,0,0,0,0,0,0
"P_05201",1,0,0,0,0,0,0,0,0
"P_05202",0,0,0,0,0,1,0,0,0
"P_05205",1,0,0,0,0,0,0,0,0
"P_05207",1,0,0,0,0,0,0,0,0
"P_05208",1,0,0,0,0,0,0,0,0
"P_05210",1,0,0,0,0,0,0,0,0
"P_05212",1,0,0,0,0,0,0,0,0
"P_05216",1,0,0,0,0,0,0,0,0
"P_05220",1,0,0,0,0,0,0,0,0
"P_05222",1,0,0,0,0,0,0,0,0
"P_05223",1,0,0,0,0,0,0,0,0
"P_05224",1,0,0,0,0,0,0,0,0
"P_05225",1,0,0,0,0,0,0,0,0
"P_05229",1,0,0,0,0,0,0,0,0
"P_05230",1,0,0,0,0,0,0,0,0
"P_05233",1,0,0,0,0,0,0,0,0
"P_05237",1,0,0,0,0,0,0,0,0
"P_05239",1,0,0,0,0,0,0,0,0
"P_05241",1,0,0,0,0,0,0,0,0
"P_05246",1,0,0,0,0,0,0,0,0
"P_05247",1,0,0,0,0,0,0,0,0
"P_05251",1,0,0,0,0,0,0,0,0
"P_05254",1,0,0,0,0,0,0,0,0
"P_05258",1,0,0,0,0,0,0,0,0
"P_05260",1,0,0,0,0,0,0,0,0
"P_05263",1,0,0,0,0,0,0,0,0
"P_05267",1,0,0,0,0,0,0,0,0
"P_05272",1,0,0,0,0,0,0,0,0
"P_05275",1,0,0,0,0,0,0,0,0
"P_05278",1,0,0,0,0,0,0,0,0
"P_05279",1,0,0,0,0,0,0,0,0
"P_05284",1,0,0,0,0,0,0,0,0
"P_05286",1,0,0,0,0,0,0,0,0
"P_05289",1,0,0,0,0,0,0,0,0
"P_05290",0.480769230769231,0.519230769230769,0,0,0,0,0,0,0
"P_05291",1,0,0,0,0,0,0,0,0
"P_05296",1,0,0,0,0,0,0,0,0
"P_05303",1,0,0,0,0,0,0,0,0
"P_05305",1,0,0,0,0,0,0,0,0
"P_05307",1,0,0,0,0,0,0,0,0
"P_05310",1,0,0,0,0,0,0,0,0
"P_05311",1,0,0,0,0,0,0,0,0
"P_05315",1,0,0,0,0,0,0,0,0
"P_05317",1,0,0,0,0,0,0,0,0
"P_05322",1,0,0,0,0,0,0,0,0
"P_05324",1,0,0,0,0,0,0,0,0
"P_05327",1,0,0,0,0,0,0,0,0
"P_05329",1,0,0,0,0,0,0,0,0
"P_05335",1,0,0,0,0,0,0,0,0
"P_05344",1,0,0,0,0,0,0,0,0
"P_05346",1,0,0,0,0,0,0,0,0
"P_05350",1,0,0,0,0,0,0,0,0
"P_05353",1,0,0,0,0,0,0,0,0
"P_05356",1,0,0,0,0,0,0,0,0
"P_05361",1,0,0,0,0,0,0,0,0
"P_05363",1,0,0,0,0,0,0,0,0
"P_05365",1,0,0,0,0,0,0,0,0
"P_05368",1,0,0,0,0,0,0,0,0
"P_05369",1,0,0,0,0,0,0,0,0
"P_05371",1,0,0,0,0,0,0,0,0
"P_05373",1,0,0,0,0,0,0,0,0
"P_05375",1,0,0,0,0,0,0,0,0
"P_05379",1,0,0,0,0,0,0,0,0
"P_05380",1,0,0,0,0,0,0,0,0
"P_05381",1,0,0,0,0,0,0,0,0
"P_05383",1,0,0,0,0,0,0,0,0
"P_05386",1,0,0,0,0,0,0,0,0
"P_05388",1,0,0,0,0,0,0,0,0
"P_05391",1,0,0,0,0,0,0,0,0
"P_05394",1,0,0,0,0,0,0,0,0
"P_05399",1,0,0,0,0,0,0,0,0
"P_05402",1,0,0,0,0,0,0,0,0
"P_05404",1,0,0,0,0,0,0,0,0
"P_05406",1,0,0,0,0,0,0,0,0
"P_05407",1,0,0,0,0,0,0,0,0
"P_05409",1,0,0,0,0,0,0,0,0
"P_05416",1,0,0,0,0,0,0,0,0
"P_05421",1,0,0,0,0,0,0,0,0
"P_05426",1,0,0,0,0,0,0,0,0
"P_05427",1,0,0,0,0,0,0,0,0
"P_05436",1,0,0,0,0,0,0,0,0
"P_05439",1,0,0,0,0,0,0,0,0
"P_05442",1,0,0,0,0,0,0,0,0
"P_05447",1,0,0,0,0,0,0,0,0
"P_05449",1,0,0,0,0,0,0,0,0
"P_05454",1,0,0,0,0,0,0,0,0
"P_05460",1,0,0,0,0,0,0,0,0
"P_05464",1,0,0,0,0,0,0,0,0
"P_05465",1,0,0,0,0,0,0,0,0
"P_05467",1,0,0,0,0,0,0,0,0
"P_05475",1,0,0,0,0,0,0,0,0
"P_05476",1,0,0,0,0,0,0,0,0
"P_05477",1,0,0,0,0,0,0,0,0
"P_05481",1,0,0,0,0,0,0,0,0
"P_05483",1,0,0,0,0,0,0,0,0
"P_05489",1,0,0,0,0,0,0,0,0
"P_05491",0.288461538461538,0.711538461538462,0,0,0,0,0,0,0
"P_05495",1,0,0,0,0,0,0,0,0
"P_05500",1,0,0,0,0,0,0,0,0
"P_05504",1,0,0,0,0,0,0,0,0
"P_05509",1,0,0,0,0,0,0,0,0
"P_05510",1,0,0,0,0,0,0,0,0
"P_05517",1,0,0,0,0,0,0,0,0
"P_05519",1,0,0,0,0,0,0,0,0
"P_05522",1,0,0,0,0,0,0,0,0
"P_05523",1,0,0,0,0,0,0,0,0
"P_05527",1,0,0,0,0,0,0,0,0
"P_05529",1,0,0,0,0,0,0,0,0
"P_05532",1,0,0,0,0,0,0,0,0
"P_05533",1,0,0,0,0,0,0,0,0
"P_05534",1,0,0,0,0,0,0,0,0
"P_05538",1,0,0,0,0,0,0,0,0
"P_05543",0,1,0,0,0,0,0,0,0
"P_05546",1,0,0,0,0,0,0,0,0
"P_05549",1,0,0,0,0,0,0,0,0
"P_05554",1,0,0,0,0,0,0,0,0
"P_05562",1,0,0,0,0,0,0,0,0
"P_05565",1,0,0,0,0,0,0,0,0
"P_05569",1,0,0,0,0,0,0,0,0
"P_05571",1,0,0,0,0,0,0,0,0
"P_05574",1,0,0,0,0,0,0,0,0
"P_05577",1,0,0,0,0,0,0,0,0
"P_05578",1,0,0,0,0,0,0,0,0
"P_05579",1,0,0,0,0,0,0,0,0
"P_05581",1,0,0,0,0,0,0,0,0
"P_05594",1,0,0,0,0,0,0,0,0
"P_05599",1,0,0,0,0,0,0,0,0
"P_05600",1,0,0,0,0,0,0,0,0
"P_05602",1,0,0,0,0,0,0,0,0
"P_05603",1,0,0,0,0,0,0,0,0
"P_05609",1,0,0,0,0,0,0,0,0
"P_05610",1,0,0,0,0,0,0,0,0
"P_05611",1,0,0,0,0,0,0,0,0
"P_05612",1,0,0,0,0,0,0,0,0
"P_05615",1,0,0,0,0,0,0,0,0
"P_05619",1,0,0,0,0,0,0,0,0
"P_05621",1,0,0,0,0,0,0,0,0
"P_05628",1,0,0,0,0,0,0,0,0
"P_05630",1,0,0,0,0,0,0,0,0
"P_05634",1,0,0,0,0,0,0,0,0
"P_05637",1,0,0,0,0,0,0,0,0
"P_05640",1,0,0,0,0,0,0,0,0
"P_05641",1,0,0,0,0,0,0,0,0
"P_05642",1,0,0,0,0,0,0,0,0
"P_05647",1,0,0,0,0,0,0,0,0
"P_05651",1,0,0,0,0,0,0,0,0
"P_05654",1,0,0,0,0,0,0,0,0
"P_05655",1,0,0,0,0,0,0,0,0
"P_05660",1,0,0,0,0,0,0,0,0
"P_05666",1,0,0,0,0,0,0,0,0
"P_05668",1,0,0,0,0,0,0,0,0
"P_05675",1,0,0,0,0,0,0,0,0
"P_05678",1,0,0,0,0,0,0,0,0
"P_05679",1,0,0,0,0,0,0,0,0
"P_05683",1,0,0,0,0,0,0,0,0
"P_05689",1,0,0,0,0,0,0,0,0
"P_05692",1,0,0,0,0,0,0,0,0
"P_05696",1,0,0,0,0,0,0,0,0
"P_05703",1,0,0,0,0,0,0,0,0
"P_05709",1,0,0,0,0,0,0,0,0
"P_05714",1,0,0,0,0,0,0,0,0
"P_05715",1,0,0,0,0,0,0,0,0
"P_05718",1,0,0,0,0,0,0,0,0
"P_05719",1,0,0,0,0,0,0,0,0
"P_05720",0,1,0,0,0,0,0,0,0
"P_05721",1,0,0,0,0,0,0,0,0
"P_05729",1,0,0,0,0,0,0,0,0
"P_05735",1,0,0,0,0,0,0,0,0
"P_05738",1,0,0,0,0,0,0,0,0
"P_05740",1,0,0,0,0,0,0,0,0
"P_05743",1,0,0,0,0,0,0,0,0
"P_05749",1,0,0,0,0,0,0,0,0
"P_05750",1,0,0,0,0,0,0,0,0
"P_05752",1,0,0,0,0,0,0,0,0
"P_05755",1,0,0,0,0,0,0,0,0
"P_05757",1,0,0,0,0,0,0,0,0
"P_05760",1,0,0,0,0,0,0,0,0
"P_05762",1,0,0,0,0,0,0,0,0
"P_05766",1,0,0,0,0,0,0,0,0
"P_05771",1,0,0,0,0,0,0,0,0
"P_05772",1,0,0,0,0,0,0,0,0
"P_05776",1,0,0,0,0,0,0,0,0
"P_05779",1,0,0,0,0,0,0,0,0
"P_05781",1,0,0,0,0,0,0,0,0
"P_05786",1,0,0,0,0,0,0,0,0
"P_05789",1,0,0,0,0,0,0,0,0
"P_05790",1,0,0,0,0,0,0,0,0
"P_05792",1,0,0,0,0,0,0,0,0
"P_05793",1,0,0,0,0,0,0,0,0
"P_05796",1,0,0,0,0,0,0,0,0
"P_05797",1,0,0,0,0,0,0,0,0
"P_05798",1,0,0,0,0,0,0,0,0
"P_05802",1,0,0,0,0,0,0,0,0
"P_05810",1,0,0,0,0,0,0,0,0
"P_05815",1,0,0,0,0,0,0,0,0
"P_05817",1,0,0,0,0,0,0,0,0
"P_05818",1,0,0,0,0,0,0,0,0
"P_05821",1,0,0,0,0,0,0,0,0
"P_05826",1,0,0,0,0,0,0,0,0
"P_05828",1,0,0,0,0,0,0,0,0
"P_05829",1,0,0,0,0,0,0,0,0
"P_05834",1,0,0,0,0,0,0,0,0
"P_05835",1,0,0,0,0,0,0,0,0
"P_05839",1,0,0,0,0,0,0,0,0
"P_05840",1,0,0,0,0,0,0,0,0
"P_05844",1,0,0,0,0,0,0,0,0
"P_05846",1,0,0,0,0,0,0,0,0
"P_05854",1,0,0,0,0,0,0,0,0
"P_05855",1,0,0,0,0,0,0,0,0
"P_05858",1,0,0,0,0,0,0,0,0
"P_05860",1,0,0,0,0,0,0,0,0
"P_05862",1,0,0,0,0,0,0,0,0
"P_05863",1,0,0,0,0,0,0,0,0
"P_05869",1,0,0,0,0,0,0,0,0
"P_05873",1,0,0,0,0,0,0,0,0
"P_05881",1,0,0,0,0,0,0,0,0
"P_05885",1,0,0,0,0,0,0,0,0
"P_05887",1,0,0,0,0,0,0,0,0
"P_05892",1,0,0,0,0,0,0,0,0
"P_05894",1,0,0,0,0,0,0,0,0
"P_05897",1,0,0,0,0,0,0,0,0
"P_05902",1,0,0,0,0,0,0,0,0
"P_05905",1,0,0,0,0,0,0,0,0
"P_05906",1,0,0,0,0,0,0,0,0
"P_05908",1,0,0,0,0,0,0,0,0
"P_05911",1,0,0,0,0,0,0,0,0
"P_05914",1,0,0,0,0,0,0,0,0
"P_05918",1,0,0,0,0,0,0,0,0
"P_05920",1,0,0,0,0,0,0,0,0
"P_05921",1,0,0,0,0,0,0,0,0
"P_05925",1,0,0,0,0,0,0,0,0
"P_05928",1,0,0,0,0,0,0,0,0
"P_05930",1,0,0,0,0,0,0,0,0
"P_05935",1,0,0,0,0,0,0,0,0
"P_05937",1,0,0,0,0,0,0,0,0
"P_05938",1,0,0,0,0,0,0,0,0
"P_05940",1,0,0,0,0,0,0,0,0
"P_05943",1,0,0,0,0,0,0,0,0
"P_05945",1,0,0,0,0,0,0,0,0
"P_05946",1,0,0,0,0,0,0,0,0
"P_05950",1,0,0,0,0,0,0,0,0
"P_05951",1,0,0,0,0,0,0,0,0
"P_05958",1,0,0,0,0,0,0,0,0
"P_05959",1,0,0,0,0,0,0,0,0
"P_05961",1,0,0,0,0,0,0,0,0
"P_05962",1,0,0,0,0,0,0,0,0
"P_05966",1,0,0,0,0,0,0,0,0
"P_05970",1,0,0,0,0,0,0,0,0
"P_05971",1,0,0,0,0,0,0,0,0
"P_05985",1,0,0,0,0,0,0,0,0
"P_05989",1,0,0,0,0,0,0,0,0
"P_05993",1,0,0,0,0,0,0,0,0
"P_05994",1,0,0,0,0,0,0,0,0
"P_05996",1,0,0,0,0,0,0,0,0
"P_06001",1,0,0,0,0,0,0,0,0
"P_06006",1,0,0,0,0,0,0,0,0
"P_06010",1,0,0,0,0,0,0,0,0
"P_06016",1,0,0,0,0,0,0,0,0
"P_06017",1,0,0,0,0,0,0,0,0
"P_06018",1,0,0,0,0,0,0,0,0
"P_06019",1,0,0,0,0,0,0,0,0
"P_06021",1,0,0,0,0,0,0,0,0
"P_06022",1,0,0,0,0,0,0,0,0
"P_06024",1,0,0,0,0,0,0,0,0
"P_06026",1,0,0,0,0,0,0,0,0
"P_06027",1,0,0,0,0,0,0,0,0
"P_06029",1,0,0,0,0,0,0,0,0
"P_08639",1,0,0,0,0,0,0,0,0
"P_06030",1,0,0,0,0,0,0,0,0
"P_06034",1,0,0,0,0,0,0,0,0
"P_06036",1,0,0,0,0,0,0,0,0
"P_06037",1,0,0,0,0,0,0,0,0
"P_06042",1,0,0,0,0,0,0,0,0
"P_06043",1,0,0,0,0,0,0,0,0
"P_06046",1,0,0,0,0,0,0,0,0
"P_06053",1,0,0,0,0,0,0,0,0
"P_06061",1,0,0,0,0,0,0,0,0
"P_06065",1,0,0,0,0,0,0,0,0
"P_06067",1,0,0,0,0,0,0,0,0
"P_06071",0,0,0,0,1,0,0,0,0
"P_06075",1,0,0,0,0,0,0,0,0
"P_06078",1,0,0,0,0,0,0,0,0
"P_06080",1,0,0,0,0,0,0,0,0
"P_06084",1,0,0,0,0,0,0,0,0
"P_08702",1,0,0,0,0,0,0,0,0
"P_06086",1,0,0,0,0,0,0,0,0
"P_06091",1,0,0,0,0,0,0,0,0
"P_06094",1,0,0,0,0,0,0,0,0
"P_06095",1,0,0,0,0,0,0,0,0
"P_06100",1,0,0,0,0,0,0,0,0
"P_06102",1,0,0,0,0,0,0,0,0
"P_06104",1,0,0,0,0,0,0,0,0
"P_06110",1,0,0,0,0,0,0,0,0
"P_06112",1,0,0,0,0,0,0,0,0
"P_06113",1,0,0,0,0,0,0,0,0
"P_06121",1,0,0,0,0,0,0,0,0
"P_06122",1,0,0,0,0,0,0,0,0
"P_06125",0,0,0,0,1,0,0,0,0
"P_06127",1,0,0,0,0,0,0,0,0
"P_06132",1,0,0,0,0,0,0,0,0
"P_06134",1,0,0,0,0,0,0,0,0
"P_06136",1,0,0,0,0,0,0,0,0
"P_06142",1,0,0,0,0,0,0,0,0
"P_06144",1,0,0,0,0,0,0,0,0
"P_06150",1,0,0,0,0,0,0,0,0
"P_06153",1,0,0,0,0,0,0,0,0
"P_06155",0.192307692307692,0,0,0,0.807692307692308,0,0,0,0
"P_06156",1,0,0,0,0,0,0,0,0
"P_06157",1,0,0,0,0,0,0,0,0
"P_06158",1,0,0,0,0,0,0,0,0
"P_06160",0.0576923076923077,0,0,0,0,0.942307692307692,0,0,0
"P_06164",1,0,0,0,0,0,0,0,0
"P_06171",1,0,0,0,0,0,0,0,0
"P_06172",1,0,0,0,0,0,0,0,0
"P_06174",1,0,0,0,0,0,0,0,0
"P_06179",1,0,0,0,0,0,0,0,0
"P_06183",1,0,0,0,0,0,0,0,0
"P_06184",1,0,0,0,0,0,0,0,0
"P_06185",1,0,0,0,0,0,0,0,0
"P_06187",1,0,0,0,0,0,0,0,0
"P_06193",1,0,0,0,0,0,0,0,0
"P_06194",1,0,0,0,0,0,0,0,0
"P_06199",1,0,0,0,0,0,0,0,0
"P_06201",1,0,0,0,0,0,0,0,0
"P_06203",1,0,0,0,0,0,0,0,0
"P_06204",1,0,0,0,0,0,0,0,0
"P_06206",1,0,0,0,0,0,0,0,0
"P_06208",1,0,0,0,0,0,0,0,0
"P_06210",1,0,0,0,0,0,0,0,0
"P_06212",1,0,0,0,0,0,0,0,0
"P_06219",1,0,0,0,0,0,0,0,0
"P_06221",1,0,0,0,0,0,0,0,0
"P_06222",1,0,0,0,0,0,0,0,0
"P_06226",1,0,0,0,0,0,0,0,0
"P_06232",1,0,0,0,0,0,0,0,0
"P_06241",1,0,0,0,0,0,0,0,0
"P_06245",1,0,0,0,0,0,0,0,0
"P_06247",1,0,0,0,0,0,0,0,0
"P_06250",1,0,0,0,0,0,0,0,0
"P_06251",1,0,0,0,0,0,0,0,0
"P_06253",1,0,0,0,0,0,0,0,0
"P_06254",1,0,0,0,0,0,0,0,0
"P_06258",1,0,0,0,0,0,0,0,0
"P_06259",1,0,0,0,0,0,0,0,0
"P_06263",1,0,0,0,0,0,0,0,0
"P_06266",1,0,0,0,0,0,0,0,0
"P_06267",1,0,0,0,0,0,0,0,0
"P_06268",1,0,0,0,0,0,0,0,0
"P_06271",1,0,0,0,0,0,0,0,0
"P_06272",1,0,0,0,0,0,0,0,0
"P_06280",1,0,0,0,0,0,0,0,0
"P_06281",1,0,0,0,0,0,0,0,0
"P_06282",1,0,0,0,0,0,0,0,0
"P_06286",1,0,0,0,0,0,0,0,0
"P_06287",1,0,0,0,0,0,0,0,0
"P_06288",1,0,0,0,0,0,0,0,0
"P_06289",1,0,0,0,0,0,0,0,0
"P_06300",1,0,0,0,0,0,0,0,0
"P_06306",1,0,0,0,0,0,0,0,0
"P_06307",1,0,0,0,0,0,0,0,0
"P_06312",1,0,0,0,0,0,0,0,0
"P_06316",1,0,0,0,0,0,0,0,0
"P_06317",1,0,0,0,0,0,0,0,0
"P_06323",1,0,0,0,0,0,0,0,0
"P_06329",1,0,0,0,0,0,0,0,0
"P_06330",1,0,0,0,0,0,0,0,0
"P_06332",0,0,0,1,0,0,0,0,0
"P_06335",1,0,0,0,0,0,0,0,0
"P_06340",1,0,0,0,0,0,0,0,0
"P_06344",1,0,0,0,0,0,0,0,0
"P_06349",1,0,0,0,0,0,0,0,0
"P_06350",1,0,0,0,0,0,0,0,0
"P_06353",1,0,0,0,0,0,0,0,0
"P_06360",1,0,0,0,0,0,0,0,0
"P_06363",1,0,0,0,0,0,0,0,0
"P_06364",1,0,0,0,0,0,0,0,0
"P_06365",1,0,0,0,0,0,0,0,0
"P_06367",1,0,0,0,0,0,0,0,0
"P_06369",1,0,0,0,0,0,0,0,0
"P_06372",1,0,0,0,0,0,0,0,0
"P_06376",1,0,0,0,0,0,0,0,0
"P_06377",1,0,0,0,0,0,0,0,0
"P_06382",1,0,0,0,0,0,0,0,0
"P_06388",1,0,0,0,0,0,0,0,0
"P_06390",1,0,0,0,0,0,0,0,0
"P_06402",1,0,0,0,0,0,0,0,0
"P_06404",1,0,0,0,0,0,0,0,0
"P_06411",1,0,0,0,0,0,0,0,0
"P_06417",1,0,0,0,0,0,0,0,0
"P_06420",1,0,0,0,0,0,0,0,0
"P_06421",1,0,0,0,0,0,0,0,0
"P_06424",1,0,0,0,0,0,0,0,0
"P_06429",1,0,0,0,0,0,0,0,0
"P_06432",1,0,0,0,0,0,0,0,0
"P_06435",1,0,0,0,0,0,0,0,0
"P_06436",1,0,0,0,0,0,0,0,0
"P_06441",1,0,0,0,0,0,0,0,0
"P_06442",1,0,0,0,0,0,0,0,0
"P_06447",1,0,0,0,0,0,0,0,0
"P_06451",1,0,0,0,0,0,0,0,0
"P_06457",1,0,0,0,0,0,0,0,0
"P_06463",1,0,0,0,0,0,0,0,0
"P_06465",1,0,0,0,0,0,0,0,0
"P_06468",1,0,0,0,0,0,0,0,0
"P_06474",1,0,0,0,0,0,0,0,0
"P_06477",1,0,0,0,0,0,0,0,0
"P_06479",1,0,0,0,0,0,0,0,0
"P_06482",1,0,0,0,0,0,0,0,0
"P_06485",1,0,0,0,0,0,0,0,0
"P_06491",1,0,0,0,0,0,0,0,0
"P_06492",1,0,0,0,0,0,0,0,0
"P_06497",1,0,0,0,0,0,0,0,0
"P_06503",1,0,0,0,0,0,0,0,0
"P_06504",1,0,0,0,0,0,0,0,0
"P_06505",1,0,0,0,0,0,0,0,0
"P_06510",1,0,0,0,0,0,0,0,0
"P_06512",1,0,0,0,0,0,0,0,0
"P_06517",1,0,0,0,0,0,0,0,0
"P_06520",1,0,0,0,0,0,0,0,0
"P_06526",1,0,0,0,0,0,0,0,0
"P_06531",1,0,0,0,0,0,0,0,0
"P_06535",1,0,0,0,0,0,0,0,0
"P_06537",1,0,0,0,0,0,0,0,0
"P_06541",1,0,0,0,0,0,0,0,0
"P_06544",1,0,0,0,0,0,0,0,0
"P_06548",1,0,0,0,0,0,0,0,0
"P_06550",1,0,0,0,0,0,0,0,0
"P_06551",1,0,0,0,0,0,0,0,0
"P_06553",1,0,0,0,0,0,0,0,0
"P_06557",1,0,0,0,0,0,0,0,0
"P_06558",1,0,0,0,0,0,0,0,0
"P_06560",1,0,0,0,0,0,0,0,0
"P_06565",1,0,0,0,0,0,0,0,0
"P_06569",1,0,0,0,0,0,0,0,0
"P_06572",1,0,0,0,0,0,0,0,0
"P_06575",1,0,0,0,0,0,0,0,0
"P_06579",1,0,0,0,0,0,0,0,0
"P_06582",1,0,0,0,0,0,0,0,0
"P_06584",1,0,0,0,0,0,0,0,0
"P_06587",0,1,0,0,0,0,0,0,0
"P_06588",1,0,0,0,0,0,0,0,0
"P_06590",1,0,0,0,0,0,0,0,0
"P_06594",1,0,0,0,0,0,0,0,0
"P_06598",1,0,0,0,0,0,0,0,0
"P_06604",1,0,0,0,0,0,0,0,0
"P_06605",1,0,0,0,0,0,0,0,0
"P_06610",1,0,0,0,0,0,0,0,0
"P_06611",1,0,0,0,0,0,0,0,0
"P_06613",1,0,0,0,0,0,0,0,0
"P_06617",1,0,0,0,0,0,0,0,0
"P_06618",0,1,0,0,0,0,0,0,0
"P_06619",1,0,0,0,0,0,0,0,0
"P_06624",1,0,0,0,0,0,0,0,0
"P_06626",0,1,0,0,0,0,0,0,0
"P_06629",1,0,0,0,0,0,0,0,0
"P_06633",1,0,0,0,0,0,0,0,0
"P_06634",1,0,0,0,0,0,0,0,0
"P_06636",1,0,0,0,0,0,0,0,0
"P_06638",1,0,0,0,0,0,0,0,0
"P_06642",1,0,0,0,0,0,0,0,0
"P_06644",1,0,0,0,0,0,0,0,0
"P_06651",1,0,0,0,0,0,0,0,0
"P_06653",1,0,0,0,0,0,0,0,0
"P_06656",1,0,0,0,0,0,0,0,0
"P_06658",0,1,0,0,0,0,0,0,0
"P_06660",1,0,0,0,0,0,0,0,0
"P_06661",1,0,0,0,0,0,0,0,0
"P_06662",1,0,0,0,0,0,0,0,0
"P_06666",1,0,0,0,0,0,0,0,0
"P_06668",0,0,0,0,1,0,0,0,0
"P_06670",1,0,0,0,0,0,0,0,0
